id,reference,label,strain,media,temperature,cell_count,end_lost,omit_count,end_single,end_small_bud,end_large_bud,end_cluster,lifespans,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,endCode,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
18,"17","por1","BW71","YPD",30,20,0,0,20,0,0,0,9,14,20,13,18,20,10,21,11,9,34,8,8,7,8,13,18,9,7,2,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,
19,"17","por1","BW71","YPD",30,20,0,0,20,0,0,0,12,17,28,11,17,29,6,22,14,23,17,19,14,10,12,15,9,18,24,15,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,
20,"17","phb1","JS16 ","YPD",30,20,0,0,20,0,0,0,13,5,14,8,9,3,5,13,15,10,10,14,13,14,15,4,11,14,9,8,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,
21,"17","phb2","JS11 ","YPD",30,20,0,0,20,0,0,0,33,18,10,16,16,15,13,11,12,7,8,16,12,17,21,29,13,19,9,18,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,
22,"17","phb1","JS16 ","0.005% D",30,20,0,0,14,6,0,0,11,32,22,21,56,39,14,7,12,37,55,55,11,23,31,26,27,32,41,20,S,U,U,U,U,U,U,S,U,U,U,S,U,U,U,U,S,S,S,U,
23,"17","phb2","JS11 ","0.005% D",30,20,0,0,17,1,0,2,17,24,44,30,10,25,27,23,22,30,57,48,31,29,9,22,20,16,17,30,U,U,C,U,U,U,U,U,U,U,S,C,U,U,U,U,U,U,U,U,
24,"17","BY4742","GS2422 ","0.005% D",30,20,0,0,16,2,0,2,28,20,35,31,18,35,20,29,16,21,13,15,12,30,10,32,27,17,24,15,U,S,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,S,C,C,
25,"17","por1","BW71","0.005% D",30,20,0,0,18,1,0,1,23,17,14,32,16,19,32,46,34,21,35,30,25,15,15,21,29,8,26,34,U,U,U,C,U,U,U,U,U,U,U,U,U,U,U,U,U,S,U,U,
26,"17","por1","BW71","0.005% D",30,20,0,0,16,2,0,2,22,20,25,30,38,38,41,20,20,19,17,25,26,23,26,38,38,17,21,20,U,U,U,U,C,U,U,U,U,U,U,U,S,U,U,C,S,U,U,U,
27,"17","phb1","JS16 ","0.005% D",30,20,0,0,17,2,0,1,21,41,35,43,19,19,31,40,28,17,28,37,41,24,32,46,29,20,28,47,U,U,U,U,U,U,U,U,C,U,S,U,S,U,U,U,U,U,U,U,
28,"17","phb2","JS11 ","0.005% D",30,20,0,0,15,4,0,1,13,34,29,46,21,26,25,25,28,23,21,22,38,42,35,31,39,21,52,31,S,U,U,U,U,U,U,U,C,U,U,U,U,U,U,S,U,S,U,S,
29,"17","phb1","JS16 ","0.5% D",30,20,0,0,17,3,0,0,7,28,13,20,20,5,19,41,18,13,16,16,13,15,19,20,20,16,28,14,U,U,S,U,U,U,S,U,U,U,U,U,S,U,U,U,U,U,U,U,
30,"17","phb2","JS11 ","0.5% D",30,20,0,0,17,2,0,1,18,23,18,35,32,12,17,22,19,23,15,28,10,17,17,7,22,20,21,20,U,U,U,S,C,U,U,U,U,U,U,U,S,U,U,U,U,U,U,U,
31,"17","BY4742","GS2422 ","0.5% D",30,20,0,0,2,16,0,2,27,20,41,8,44,42,3,15,30,42,13,27,3,38,31,24,16,22,29,34,C,S,U,U,C,S,S,S,S,S,S,S,S,S,S,S,S,S,S,S,
32,"17","por1","BW71","0.5% D",30,20,0,0,20,0,0,0,12,17,17,11,21,18,21,9,17,12,14,16,21,12,18,17,16,30,19,24,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,
33,"17","por1","BW71","0.5% D",30,20,0,0,16,4,0,0,29,28,26,39,14,30,28,22,12,17,26,15,19,24,12,11,22,15,16,10,U,S,U,U,U,U,S,U,U,S,U,U,U,U,S,U,U,U,U,U,
34,"17","phb1","JS16 ","0.5% D",30,20,0,0,16,4,0,0,13,18,21,11,16,12,28,10,12,13,21,20,15,16,15,15,14,37,33,17,U,U,U,U,U,U,U,U,U,U,U,S,U,U,U,S,S,U,S,U,
35,"17","phb2","JS11 ","0.5% D",30,20,0,0,16,3,0,1,23,29,23,22,27,16,20,23,28,10,25,24,27,13,17,27,25,12,22,11,U,U,U,U,U,S,S,U,U,U,U,U,U,S,C,U,U,U,U,U,
