id,reference,label,strain,media,temperature,cell_count,end_lost,omit_count,end_single,end_small_bud,end_large_bud,end_cluster,lifespans,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,endCode,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
14,"8","atg13 phb2","JS283","YPD",30,20,0,0,18,1,0,1,30,19,15,16,11,21,15,21,11,18,28,16,13,14,17,11,18,10,10,16,C,U,U,U,U,S,U,U,U,U,U,U,U,U,U,U,U,U,U,U,
15,"8","atg13 phb2","JS114","YPD",30,20,0,0,18,2,0,0,18,14,13,19,16,22,17,21,28,16,24,25,8,16,14,13,14,15,15,14,U,U,U,U,U,U,U,U,U,S,U,S,U,U,U,U,U,U,U,U,
16,"8","atg13 phb2","JS115","YPD",30,20,0,0,20,0,0,0,17,17,8,19,14,12,20,5,13,15,19,16,11,21,9,13,26,21,9,7,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,
17,"8","atg32phb1","JS956","0.05% D",30,20,0,0,16,4,0,0,48,43,41,23,34,39,29,15,24,48,17,20,54,14,36,24,52,10,34,13,U,U,U,U,U,U,U,S,U,U,U,S,U,U,U,S,U,U,U,S,
18,"8","atg32phb1","JS956","0.05% D",30,20,0,0,13,5,2,0,26,24,15,18,21,17,20,22,52,25,41,34,31,52,47,34,27,40,27,16,U,S,U,U,U,L,L,U,U,U,U,U,U,U,S,U,U,S,S,S,
19,"8","atg13","JS641","0.05% D",30,20,0,0,14,4,2,0,20,12,40,38,45,35,50,15,19,16,30,31,55,14,31,18,31,46,35,32,U,U,U,S,U,U,U,L,U,U,U,U,S,L,S,U,U,U,S,U,
20,"8","atg13 phb2","JS283","0.05% D",30,20,0,0,18,2,0,0,33,18,19,28,35,24,27,40,33,35,28,21,31,31,21,15,24,29,24,30,U,U,S,U,U,U,U,U,U,U,S,U,U,U,U,U,U,U,U,U,
21,"8","atg13 phb2","JS114","0.05% D",30,20,0,0,18,1,0,1,20,38,20,24,33,24,15,35,24,30,13,39,19,44,24,38,30,40,18,37,U,U,U,U,U,U,U,U,U,U,U,U,C,U,U,U,U,U,U,S,
22,"8","atg13 phb2","JS115","0.05% D",30,20,0,0,16,3,1,0,25,27,18,30,24,21,41,23,22,12,41,44,23,30,20,21,21,13,12,16,U,U,U,L,U,U,S,U,U,U,U,U,U,U,S,U,U,U,S,U,
23,"8","atg32phb1","JS956","0.05% D",30,20,0,0,16,1,3,0,21,43,33,36,29,25,24,39,42,47,28,31,39,30,18,12,28,20,20,13,L,U,U,U,U,U,L,U,U,U,U,S,U,U,U,U,U,L,U,U,
24,"8","atg32phb1","JS956","0.05% D",30,20,0,0,13,5,2,0,36,31,24,25,24,29,33,27,28,25,11,26,28,27,27,14,38,26,48,38,U,U,S,U,S,U,U,U,U,S,U,U,L,S,S,U,L,U,U,U,
25,"8","atg32 phb2","JS958","3% Gly",30,20,0,0,15,4,0,1,15,21,28,22,24,26,17,41,45,49,39,17,31,28,37,43,48,29,28,40,C,S,U,U,U,U,U,S,U,U,U,U,U,S,U,U,U,U,S,U,
26,"8","atg32phb1","JS956","3% Gly",30,20,0,0,12,5,3,0,7,39,36,40,29,18,18,8,20,46,25,37,19,32,17,30,18,23,48,27,U,S,U,S,U,U,U,L,U,U,L,U,U,U,S,U,L,S,S,U,
27,"8","atg13 phb2","JS283","3% Gly",30,20,0,0,0,0,0,0,39,34,36,12,21,17,2,25,13,24,49,43,25,31,39,21,29,18,34,17,,,,,,,,,,,,,,,,,,,,,
28,"8","atg32 phb2","JS958","3% Gly",30,20,0,0,17,2,0,1,13,31,34,39,49,33,27,33,25,31,37,47,32,57,26,18,20,29,14,31,C,U,U,U,U,U,U,U,U,U,S,U,U,S,U,U,U,U,U,U,
29,"8","atg13 phb2","JS283","3% Gly",30,20,0,0,19,1,0,0,36,12,48,20,45,14,32,32,51,31,47,28,15,33,18,30,19,28,17,50,U,U,U,U,U,U,U,U,U,U,S,U,U,U,U,U,U,U,U,U,
30,"8","atg32","JS991","3% Gly",30,20,0,0,8,12,0,0,29,26,23,8,18,24,25,20,20,7,20,25,25,17,26,31,18,9,15,9,U,S,U,S,U,U,S,S,S,S,U,S,S,U,U,S,S,U,S,S,
31,"8","atg13","JS641","3% Gly",30,20,3,0,7,6,0,0,26,35,26,35,32,37,18,,31,18,37,29,50,38,,,26,21,43,42,U,U,U,U,S,,,,,,U,S,S,S,,,U,S,U,S,
32,"8","BY4742","GS2422","3% Gly",30,20,0,0,20,0,0,0,31,26,20,16,43,7,16,23,19,37,21,23,50,19,24,33,48,21,35,27,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,U,
33,"8","phb2","JS11","3% Gly",30,20,0,0,0,0,0,0,30,40,27,41,28,23,16,21,19,59,34,21,24,43,40,22,24,41,33,34,,,,,,,,,,,,,,,,,,,,,
